comment;date;video_id
Jajajjaajjaajaa lo desbloqueo conn laa vistaaa? 😱😱😱😁😅👌;2024-03-05T10:00:09Z;bqlpGRW19Uw
Porque ibai le desbloqueo el celular al clon?;2024-03-05T06:10:32Z;bqlpGRW19Uw
Ibai se enojo tanto que el juego seguía solo;2024-03-05T01:44:07Z;bqlpGRW19Uw
Chiquibai a crecido ahora es cuchoibai;2024-03-04T19:32:59Z;bqlpGRW19Uw
La silla será de hormigón no?;2024-03-04T18:42:13Z;bqlpGRW19Uw
Velada 4 Ibai vs Ibai;2024-03-04T15:22:43Z;bqlpGRW19Uw
Mew y Mewtwo;2024-03-04T02:24:44Z;bqlpGRW19Uw
Hombre si no tiene contraseña;2024-03-03T14:20:48Z;bqlpGRW19Uw
Si a tu Clon;2024-03-03T08:00:07Z;bqlpGRW19Uw
Pense que era un efecto y que habia cortado el video xd;2024-03-03T05:10:36Z;bqlpGRW19Uw
Com chiquiibai hacen el ibiverso.;2024-03-03T01:11:30Z;bqlpGRW19Uw
Battlepass giveaway;2024-03-02T21:12:15Z;bqlpGRW19Uw
JAJAJAJAJAJA;2024-03-02T16:46:48Z;bqlpGRW19Uw
😂😂;2024-03-02T15:20:37Z;bqlpGRW19Uw
Ya no se cual es el verdadero 😅;2024-03-02T11:59:17Z;bqlpGRW19Uw
No es justo, el ya tiene práctica;2024-03-06T03:38:23Z;rlm6iQPZ6g4
En eso si está bien entrenado;2024-03-05T18:20:41Z;rlm6iQPZ6g4
Q U E S I T O 🧀;2024-03-04T23:24:12Z;rlm6iQPZ6g4
Ibai cuando se pone eso en la cara: Que riko 🗿🍷;2024-03-04T20:43:16Z;rlm6iQPZ6g4
Y cual es cual?;2024-03-04T16:32:11Z;rlm6iQPZ6g4
Cada vez más tozino.;2024-03-03T23:39:59Z;rlm6iQPZ6g4
Ibai esta dedicado a su cambio fisico claramente quiere ser mas gordo 😂😂;2024-03-03T03:50:26Z;rlm6iQPZ6g4
Merece la pena segun para lo que lo uses.;2024-02-28T23:04:26Z;rlm6iQPZ6g4
"Esta potente la dieta Ibai 
Eres grande";2024-02-28T21:05:22Z;rlm6iQPZ6g4
Deja de comer, y haz ejercicio mejor;2024-02-27T16:28:13Z;rlm6iQPZ6g4
A ver, esa barriga tiene q tener algún talento;2024-02-27T13:33:37Z;rlm6iQPZ6g4
Llados tiene que estar mirando este vídeo y diciendo detrás de la pantalla fucking panzas !!;2024-02-27T00:07:56Z;rlm6iQPZ6g4
MILANESA DE POLLO 🐓;2024-02-26T02:03:46Z;rlm6iQPZ6g4
Mi amigo después de un día de decirnos que va a hacer dieta: 🤑;2024-02-25T16:34:05Z;rlm6iQPZ6g4
Grande Ibai cada vez más cerca de su cambio físico 😁😁;2024-02-25T01:01:26Z;rlm6iQPZ6g4
Yo creo que es otro clon de ibai;2024-02-22T01:41:44Z;rlm6iQPZ6g4
Siento que a Ibai le gustaría más el queso Oaxaca o menonita a pesar de ser más baratos;2024-02-21T23:21:06Z;rlm6iQPZ6g4
PANZA;2024-02-21T19:08:22Z;rlm6iQPZ6g4
El profe ibai;2024-02-21T18:45:09Z;rlm6iQPZ6g4
NI BARATO NI CARO ESPAÑOL Y .;2024-02-21T17:35:26Z;rlm6iQPZ6g4
Llámame tenemos un colega que se parece a ti mucho más que este!!!;2024-03-03T15:02:49Z;ARK93MEhZDo
el Ibai de verdad está al borde de ser mórbido , poca broma;2024-02-29T22:30:15Z;ARK93MEhZDo
No se párese;2024-02-29T08:37:23Z;ARK93MEhZDo
No;2024-02-26T01:06:51Z;ARK93MEhZDo
La salud en su maximo esplendor;2024-02-25T22:42:15Z;ARK93MEhZDo
Crisis en tierras infinitas;2024-02-25T17:06:29Z;ARK93MEhZDo
Otro que será abandonado en el cajón junto a Chiki ibai.;2024-02-25T14:53:52Z;ARK93MEhZDo
Ojo a la estructura de ese edificio,que está temblando;2024-02-23T22:44:49Z;ARK93MEhZDo
Ni se parecen;2024-02-23T04:51:18Z;ARK93MEhZDo
Sigo sin ver el parecido 🤣🤣 no veo que se parezca;2024-02-22T00:06:10Z;ARK93MEhZDo
Grande ibai ❤;2024-02-21T22:34:06Z;ARK93MEhZDo
JAJSJJAAJA;2024-02-21T20:15:23Z;ARK93MEhZDo
Igualitos;2024-02-21T14:36:04Z;ARK93MEhZDo
500 videos del doble de ibai zzzz;2024-02-21T13:59:55Z;ARK93MEhZDo
Los dos con la Levis;2024-02-21T10:22:28Z;ARK93MEhZDo
Era flaco pero engordó para parecerse a su idolo ibai 😂;2024-02-21T09:57:29Z;ARK93MEhZDo
Volvió el  GORDOOO;2024-02-21T08:50:41Z;ARK93MEhZDo
Cual es el auténtico?🤔;2024-02-21T07:47:12Z;ARK93MEhZDo
no os parecéis en nada.;2024-02-20T23:36:58Z;ARK93MEhZDo
Si van de la misma marca y todo lol xddd;2024-02-20T22:25:26Z;ARK93MEhZDo
Gigante Noble y Noble Gigante;2024-03-05T01:15:48Z;jFziAts2_A0
El gigante y el gigante noble 🗿;2024-03-04T07:05:37Z;jFziAts2_A0
el gobierno envió a alguien para remplaza a ibai;2024-02-28T16:08:02Z;jFziAts2_A0
Es buenísimo;2024-02-26T18:46:33Z;jFziAts2_A0
Jajajajajaja este vídeo en bucle 😂;2024-02-25T15:23:17Z;jFziAts2_A0
Es una mezcla de Ibai con Andoni;2024-02-25T08:57:54Z;jFziAts2_A0
"""Gigante"" y ""Gigante Noble"" porfín juntos♥️";2024-02-24T07:51:28Z;jFziAts2_A0
Cuanto te esta pagando la empresa alsa???;2024-02-23T19:52:07Z;jFziAts2_A0
Esto es increíble 😮😂😂de algún antepasado tienen que estar conectados😂;2024-02-23T17:56:33Z;jFziAts2_A0
Ibai vs ibai;2024-02-23T13:49:41Z;jFziAts2_A0
"La pantalla gris ;v";2024-02-23T04:19:39Z;jFziAts2_A0
El Gigante Noble          El Noble Gigante 🗿;2024-02-22T22:36:37Z;jFziAts2_A0
igaulmente se nota la diferencia en los gigantes nobles;2024-02-22T21:48:07Z;jFziAts2_A0
Lhan arreglado la vida la vida al chaval xD;2024-02-22T15:07:56Z;jFziAts2_A0
De perfil son gemelos.;2024-02-22T14:19:41Z;jFziAts2_A0
Ibai es tan bueni jugando LoL que mueve la cámara sin el mouse;2024-02-22T12:22:56Z;jFziAts2_A0
Yo creo que ibai le ubiera ido bastante bien con un hermano gemelo  si es que no es ese;2024-02-22T02:33:57Z;jFziAts2_A0
Dale like si querés ver el reto del cambio físico de Ibai VS Ibai.;2024-02-21T20:53:38Z;jFziAts2_A0
Lo puedes mandar ala kings también;2024-02-21T20:40:03Z;jFziAts2_A0
me cae mejor ibai q ibai;2024-02-21T17:26:56Z;jFziAts2_A0
No es Ibai es el que se parece a él 😅😂;2024-03-06T14:54:53Z;XnjEOfqRuxk
porque se ve diferente?;2024-03-06T03:43:37Z;XnjEOfqRuxk
Estaba super nervioso jajajajajaja que jefe;2024-03-05T20:34:41Z;XnjEOfqRuxk
Wtf xD;2024-03-05T14:01:53Z;XnjEOfqRuxk
No sabía que lo necesitaba hasta que lo ví, buen programa 🥺🥺;2024-03-05T04:26:04Z;XnjEOfqRuxk
Ibai de aliexpress;2024-03-05T01:32:29Z;XnjEOfqRuxk
misma imagen, misma enfermedad coronaria;2024-03-03T22:01:22Z;XnjEOfqRuxk
Qwe raro se ve ibai no ? Parece tipica teoría conspiranoya de qe lo mataron y han puesto otro parecido por qe vendía más.;2024-03-03T21:39:05Z;XnjEOfqRuxk
me he perdido, que es esto? jajajaja;2024-03-03T17:52:39Z;XnjEOfqRuxk
pork subio ese en vez de ibai real?;2024-03-03T08:49:45Z;XnjEOfqRuxk
De ibai llanos a ibai llados;2024-03-03T03:18:51Z;XnjEOfqRuxk
Como le ha cambiado el gym no?;2024-03-02T22:54:26Z;XnjEOfqRuxk
Q grande kike;2024-03-02T22:02:19Z;XnjEOfqRuxk
Jajajja que arte;2024-03-02T21:54:35Z;XnjEOfqRuxk
"Parece que la dieta y el ejercicio esta haciendo efecto
Ibai se ve mas alto y delgado";2024-03-02T20:11:11Z;XnjEOfqRuxk
trolaso;2024-03-02T16:28:17Z;XnjEOfqRuxk
Esta demasiado roto ese noble vergotas;2024-03-02T15:36:55Z;XnjEOfqRuxk
Un poco falso no 😂 no seré un falso;2024-03-02T11:20:57Z;XnjEOfqRuxk
Ibai si se comiera asi mismo;2024-03-02T09:55:02Z;XnjEOfqRuxk
Ombre clon clon jjjn;2024-03-02T09:39:39Z;XnjEOfqRuxk
"El ibai chileno no existe
El ibai de Chile:";2024-02-28T17:17:45Z;34j_3bB6AKY
Seguro que por dentro se parte el Xokas.;2024-02-26T09:07:50Z;34j_3bB6AKY
Instagram de la del vestido rojo??;2024-02-24T19:05:09Z;34j_3bB6AKY
Jajaj ibai en su punto prime en la fama 😂😂😂😂;2024-02-24T15:32:31Z;34j_3bB6AKY
eso es como la ruleta rusa, dos de tres te disparan;2024-02-23T15:07:16Z;34j_3bB6AKY
Le voy a transcribir?;2024-02-23T06:04:18Z;34j_3bB6AKY
hsahsah el puto contenido;2024-02-22T03:44:43Z;34j_3bB6AKY
Si.Pero alguien es cosciente de que ese chaval es el primero y seguramente el ultimo en conseguir un esland en nimbre de ibai sin hacer nada;2024-02-21T15:27:36Z;34j_3bB6AKY
"el ibai andoni no existe

el ibai andoni:";2024-02-21T01:26:39Z;34j_3bB6AKY
La mezcla de ibai y andoni no exis..;2024-02-20T20:27:27Z;34j_3bB6AKY
no es el;2024-02-20T19:16:48Z;34j_3bB6AKY
Ibai de amazon prime;2024-02-20T17:18:54Z;34j_3bB6AKY
Bueno lo de tener un hermano gemelo bien;2024-02-20T15:32:28Z;34j_3bB6AKY
Si ese se parece a ibai yo soy José mouriño;2024-02-20T03:12:57Z;34j_3bB6AKY
Ibai Muy Gracioso La Verdad;2024-02-19T15:47:55Z;34j_3bB6AKY
Ibai me mandarias un ❤;2024-02-19T07:17:31Z;34j_3bB6AKY
😂lo reconozco de una y el no es , aunque ya sabemos por que no fue;2024-02-19T06:09:18Z;34j_3bB6AKY
"ibai de peru no existe
el ibai peruano:";2024-02-19T01:18:25Z;34j_3bB6AKY
XD;2024-02-19T00:10:00Z;34j_3bB6AKY
13;2024-02-19T00:06:38Z;34j_3bB6AKY
Casi me suscribo al ibai falso cumpaaaa;2024-03-06T17:06:14Z;r_a-wOSo4Mk
tendríais que haberle teñido el pelooo!;2024-03-06T08:48:29Z;r_a-wOSo4Mk
ibai VS ibai  la velada 5;2024-03-05T22:01:23Z;r_a-wOSo4Mk
el xocas tambien puede hacerlo;2024-03-05T19:40:54Z;r_a-wOSo4Mk
Choque de mundos;2024-03-05T14:01:39Z;r_a-wOSo4Mk
15:40 greft se quedo modo lol xd;2024-03-05T06:15:19Z;r_a-wOSo4Mk
Tiene la voz de andoni;2024-03-04T23:37:51Z;r_a-wOSo4Mk
Le tembló la voz un poco pero un CRACK ❤;2024-03-04T21:00:26Z;r_a-wOSo4Mk
Pov: usas gigante noble con clon en clash royale;2024-03-04T20:39:59Z;r_a-wOSo4Mk
Gracias a  este video, conozco a Policarpio del Among Us por su voz;2024-03-04T19:18:02Z;r_a-wOSo4Mk
imaginate sacarte una foto con ibai y que sea el falso que estafada;2024-03-04T14:26:55Z;r_a-wOSo4Mk
Es la evolución del gigante noble;2024-03-04T12:00:03Z;r_a-wOSo4Mk
Es que el Xokas es un amor ❤;2024-03-04T05:43:03Z;r_a-wOSo4Mk
Cuanta pasta gana este tio por su participación si no es mucha indiscreción;2024-03-04T05:03:13Z;r_a-wOSo4Mk
El Ibai falso.;2024-03-03T19:01:47Z;r_a-wOSo4Mk
jajaja;2024-03-03T17:35:23Z;r_a-wOSo4Mk
JdyskaitVz;2024-03-03T16:41:08Z;r_a-wOSo4Mk
puta madre yo me la creí cuando vi esto en otro video . pense que si era ibai;2024-03-03T14:55:19Z;r_a-wOSo4Mk
Parece Andoni;2024-03-03T14:16:42Z;r_a-wOSo4Mk
no se parecen en absolutamente nada jajaja;2024-03-03T01:01:45Z;r_a-wOSo4Mk
meo corte;2024-03-04T14:15:16Z;cdEc_QodJyE
Bad bunny zzz;2024-03-01T03:29:58Z;cdEc_QodJyE
Bad buni? 🤦🏽🤦🏽;2024-02-28T14:22:23Z;cdEc_QodJyE
"Este mensaje es para el editor de ibai es un consejo se que editas mejor que yo😅 pero no podia evitar decirlo
Si editas con davici no se cual sea, con la altura de los substitulos a -500 -530 y se ven bien que tengas buen día";2024-02-26T19:27:59Z;cdEc_QodJyE
El tío quería echarse unos fifas contigo y listo ajajajjaaj;2024-02-26T11:40:13Z;cdEc_QodJyE
A quien pidió que jugaran fifa o NBA?;2024-02-26T06:29:37Z;cdEc_QodJyE
Le pagaste 😝;2024-02-26T02:34:36Z;cdEc_QodJyE
No nos cuentes tu vida;2024-02-25T00:39:18Z;cdEc_QodJyE
Jajaja ahora entiendo por qué no reacciono a la canción “nostalgia” echa con IA;2024-02-24T18:59:24Z;cdEc_QodJyE
Bad Bunny para la velada IV;2024-02-24T06:06:31Z;cdEc_QodJyE
Se prepara para cuando le sustituya una IA;2024-02-23T18:48:13Z;cdEc_QodJyE
Se lo planteo pero no lo hizo jajaja benito hace lo que le da la gana😂;2024-02-23T17:53:06Z;cdEc_QodJyE
La realidad es que le pagaron una millonada a Bad Bunny, y además porque saben que Ibai se toma en serio las entrevistas y no habla de más;2024-02-21T20:52:30Z;cdEc_QodJyE
Nadie sabe lo que va pasar hoy;2024-02-21T15:39:35Z;cdEc_QodJyE
Empezamos fuerte;2024-02-20T23:25:22Z;cdEc_QodJyE
Youtuber sobrevalorado;2024-02-20T13:49:03Z;cdEc_QodJyE
Mandame un ❤ porfis;2024-02-20T01:30:27Z;cdEc_QodJyE
😂😂😂❤;2024-02-19T22:52:01Z;cdEc_QodJyE
jajajaja;2024-02-19T18:07:15Z;cdEc_QodJyE
"Ase tiempo
No agarra
Nadie de la mano 

Y ahora no' quedamo' enredao'";2024-02-19T06:39:28Z;cdEc_QodJyE
añapse aviv;2024-02-19T16:14:52Z;Bt3qhUjml9I
Si, se metió al negocio para perder dinero. Obvio.;2024-02-19T15:07:54Z;Bt3qhUjml9I
XD;2024-02-18T19:04:14Z;Bt3qhUjml9I
auronplay jugando al monopoly cn noni;2024-02-18T07:52:58Z;Bt3qhUjml9I
Ojo;2024-02-18T03:43:00Z;Bt3qhUjml9I
XD;2024-02-17T16:23:12Z;Bt3qhUjml9I
Me encanta la cara que pone el xocas;2024-02-17T15:17:43Z;Bt3qhUjml9I
Tiene razón el Focas... Si tus costos de producción son altos y el valor de tu producto o servicio es bajo en comparación al mercado, tus ganancias son las más bajas...;2024-02-17T15:16:30Z;Bt3qhUjml9I
Ibai el increíble;2024-02-17T15:10:59Z;Bt3qhUjml9I
Nos Va Fluido El Tema, Ibai.;2024-02-17T14:59:08Z;Bt3qhUjml9I
De qué es la empresa del Xokas? Sinceramente dudo que el beneficio sea bajo por más que la calidad es alta, a no ser que literalmente me estés diciendo que el costo de producción es mayor al de venta y sinceramente no tendría ningún puto sentido comercialmente hablando (a no ser que el esté decidiendo vender a un precio inferior del que podría para hacer el producto más accesible para todos).;2024-02-17T14:24:58Z;Bt3qhUjml9I
xD el Focas engañando como siempre;2024-02-17T14:24:05Z;Bt3qhUjml9I
Por fin  6 sexto comentario😅😅;2024-02-17T14:23:38Z;Bt3qhUjml9I
Pez;2024-02-17T14:15:36Z;Bt3qhUjml9I
😂;2024-02-17T14:15:26Z;Bt3qhUjml9I
Segundo me fijas pls;2024-02-17T14:03:17Z;Bt3qhUjml9I
😅;2024-02-17T14:03:04Z;Bt3qhUjml9I
primero;2024-02-17T14:02:06Z;Bt3qhUjml9I
Jajaja;2024-03-03T13:52:39Z;Pp-0OCjmCVw
😂😂😂😂;2024-02-22T04:06:09Z;Pp-0OCjmCVw
Ibai podrias mandarme un ❤;2024-02-18T01:40:10Z;Pp-0OCjmCVw
Sigma Male skibidi abuela Mewing;2024-02-17T12:49:25Z;Pp-0OCjmCVw
Ibaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaai;2024-02-17T01:54:23Z;Pp-0OCjmCVw
...;2024-02-16T23:48:31Z;Pp-0OCjmCVw
Me saludassss ibai por favor Say hello to me, I was going please;2024-02-16T23:41:48Z;Pp-0OCjmCVw
¿Siguen apareciendo estos videos en Discord? Yo no los encuentro;2024-02-16T23:13:53Z;Pp-0OCjmCVw
😅😅😅😅 se pasó la Agüela 😊;2024-02-16T17:20:15Z;Pp-0OCjmCVw
Y el chiste?;2024-02-16T16:10:37Z;Pp-0OCjmCVw
El tema es que las abuelas en tik tok como dice ibai es que deberian tener todo el respeto de internet de mejores acciones que el de alguna persona joven;2024-02-16T15:49:39Z;Pp-0OCjmCVw
Estuve antes de que se haga viral🥶🥶;2024-02-16T15:39:23Z;Pp-0OCjmCVw
Este video fue de los peores del si te ries pierdes si;2024-02-16T15:23:43Z;Pp-0OCjmCVw
El chiste lo vendes por separado ibabi;2024-02-16T15:22:15Z;Pp-0OCjmCVw
Simplemente: wtf;2024-02-16T15:13:09Z;Pp-0OCjmCVw
😂😂😂;2024-02-16T14:51:11Z;Pp-0OCjmCVw
"Ay mijo que bonito te ves sin gafas...

El pobre chiquillo mirando a la abu";2024-02-16T14:41:29Z;Pp-0OCjmCVw
XD😂;2024-02-16T14:31:22Z;Pp-0OCjmCVw
Ibai Brutal Con Los Videos😎❤️;2024-02-16T14:16:18Z;Pp-0OCjmCVw
Que grande gigante noble colaborando con su abuela prime xd;2024-02-16T14:11:56Z;Pp-0OCjmCVw
"Pendant ce temps-là : il élimine la Real Sociedad
BEN ALORS, ON EST NUL ?";2024-03-05T22:34:08Z;QTy8S58MsRg
"Dijo una vez un calvo muy sabio: ""Bum, fin al lío"".";2024-03-03T02:34:31Z;QTy8S58MsRg
En papel higiénico se irá donde más le pagen amigo;2024-02-29T09:46:44Z;QTy8S58MsRg
Se supone que el Ruben este es periodista? Madre mía el nivel...;2024-02-29T08:16:28Z;QTy8S58MsRg
Estas blanco perla, colega 😅;2024-02-28T23:17:56Z;QTy8S58MsRg
Osea que fabrizio romano que jamás pública nada que no sea verdad dijo en más de una ocasión que están en estapas finales del contrato es mentira? 😂 esta todo arreglado solo que no hacen nada oficial por los cruces de champions;2024-02-28T05:01:30Z;QTy8S58MsRg
NO VA A IR A MADRID!!!.;2024-02-28T00:23:23Z;QTy8S58MsRg
Mba se va al Antwerp comepipas;2024-02-26T21:12:37Z;QTy8S58MsRg
Bape  va ir  a ibai  Fc;2024-02-26T03:32:54Z;QTy8S58MsRg
Bape  va ir  a ibai  Fc;2024-02-26T03:32:54Z;QTy8S58MsRg
Kylian mbappe el mejor del mundo ❤❤;2024-02-24T14:11:36Z;QTy8S58MsRg
Quillo, ahora es donde se ve los amigos, o lo que sea. Da un golpe en la mesa. Y defiende a los amigos;2024-02-23T23:19:41Z;QTy8S58MsRg
Ojo hay ee;2024-02-23T20:26:51Z;QTy8S58MsRg
Ademas q mbappe en un reporte a dicho que le gustaría vestir de blanco;2024-02-23T20:26:40Z;QTy8S58MsRg
Esq si te pones a pensar mbappe es fan de cristiano ronaldo y el iso historia en el madrid por lo cual mbappe vendria siendo un sueño jugar en el madrid;2024-02-23T20:25:53Z;QTy8S58MsRg
Me cae muy mal el morenazo 😂 dice muchas estupideces;2024-02-23T18:48:01Z;QTy8S58MsRg
Suerte con la tortuga tóxica, madridistas!;2024-02-23T18:00:02Z;QTy8S58MsRg
Mbappe al Liverpool, apunten dato.;2024-02-22T18:59:20Z;QTy8S58MsRg
Los jeques manda;2024-02-22T18:12:30Z;QTy8S58MsRg
Yo hasta que no haya algo oficial no me creo nada de nada. Puede irse a otro club perfectamente, así que aún no se sabe. Aunque marca dice que ya hay acuerdo firmado. Veremos...;2024-02-22T15:58:50Z;QTy8S58MsRg
GRANDE;2024-02-17T17:17:48Z;pGAGjjiLpzY
Ibai for President! 😂😅😊❤;2024-02-16T07:52:57Z;pGAGjjiLpzY
cuando vas a anunciar la velada del año!!!!1;2024-02-15T20:47:04Z;pGAGjjiLpzY
No pasa nada si pones música con copyright en directo?;2024-02-15T18:57:04Z;pGAGjjiLpzY
Goood ibai te quiero crack ❤❤;2024-02-15T18:55:39Z;pGAGjjiLpzY
Alta música escucha nuestro gran gigante noble ❤;2024-02-15T18:11:49Z;pGAGjjiLpzY
Hola;2024-02-15T17:57:28Z;pGAGjjiLpzY
Que vida tan dura por dios;2024-02-15T17:50:44Z;pGAGjjiLpzY
Hablaras sobre lo de mbappe?;2024-02-15T17:46:16Z;pGAGjjiLpzY
Y luego al psicólogo 😂😂❤;2024-02-15T16:27:07Z;pGAGjjiLpzY
Grande mi warzone Literalmente;2024-02-15T16:18:05Z;pGAGjjiLpzY
La gigante vida de ibai😅;2024-02-15T15:54:18Z;pGAGjjiLpzY
bueno a formar el equipo basico para empezar hacee directos;2024-02-15T15:48:08Z;pGAGjjiLpzY
Los NPCS Nos Esta Humillandonos.;2024-02-15T15:41:48Z;pGAGjjiLpzY
Buah que fácilidad, ya mismo lo hago.;2024-02-15T15:36:13Z;pGAGjjiLpzY
Buen tip;2024-02-15T14:27:02Z;pGAGjjiLpzY
un saludo grande ibai.❤️;2024-02-15T14:20:25Z;pGAGjjiLpzY
Ola ibai pa cuando invitas a comer al xdanx;2024-02-15T14:12:41Z;pGAGjjiLpzY
Viendo a Willy, muy bien;2024-02-15T14:11:30Z;pGAGjjiLpzY
Me das ❤;2024-02-15T14:09:40Z;pGAGjjiLpzY
"Yo como siempre de nococinomas.  y no pienso cambiar.
Ibai, no te habías puesto a régimen?";2024-03-06T07:24:28Z;CcXCzFAn1wg
"Que bueno ver a Reven con su empresa y que su amigo lo ayude, ojalá le vaya bien se lo merece, 
PD: No se si lo del final es coña o real pero la cara que se le quedó a Reven es un poema, espero que el Tiburon no se lo coma 😅";2024-03-04T21:01:22Z;CcXCzFAn1wg
"""invierte únicamente en un microondas y sigue siendo tan vago que pasas de cocinar""";2024-03-02T17:41:22Z;CcXCzFAn1wg
No sería lo mismo y mejor pedirlo por delivery??;2024-03-02T03:37:32Z;CcXCzFAn1wg
Muy bien, es lo que hace un amigo, ya para las críticas de niñatos están los haters, un buen amigo te debe apoyar siempre en tus emprendimientos;2024-03-01T23:18:13Z;CcXCzFAn1wg
Soy Gay pero este comentario se irá con los demas;2024-03-01T21:14:14Z;CcXCzFAn1wg
Que te vendan comida “de calidad” calentada en microondas, es pa cagarse;2024-03-01T21:04:09Z;CcXCzFAn1wg
Madre mía qué promoción gratis;2024-02-29T09:56:15Z;CcXCzFAn1wg
Es comida basura y cara todo un timador xoca timoteo primero;2024-02-28T03:45:38Z;CcXCzFAn1wg
Para comer si no hay problema, no? Y para hacer ejercicio a si que le falta motivación;2024-02-27T22:34:25Z;CcXCzFAn1wg
Para comer si no hay problema, no? Y para hacer ejercicio a si que le falta motivación;2024-02-27T22:34:20Z;CcXCzFAn1wg
BlackBerry BlackBerry;2024-02-27T04:04:29Z;CcXCzFAn1wg
Es bueno que cuando se hacen estos emprendimientos de comida, es que se prueben todos los platillos antes de venderlo, para que tengas una idea de que tal están saliendo, por las puntuaciones y reacciones de reaven siendo parte del equipo detrás de la idea de comida, se nota que se sorprendió con algunas cosas tanto positivamente como negativamente, igual espero que agarren eso para mejorar aún mas los platillos y les vaya bien en esta nueva etapa, ¡éxitos!;2024-02-26T15:27:16Z;CcXCzFAn1wg
jajajajjajajajaj;2024-02-26T15:19:14Z;CcXCzFAn1wg
si todo eso ya lo vende merdaroña;2024-02-25T10:09:45Z;CcXCzFAn1wg
Y la dieta ?? El cambio físico? 🍛🍽️🧆🍱???para otra vida parece;2024-02-25T10:04:41Z;CcXCzFAn1wg
En otras palabras: La comida está bien, no son platos gourmet que te hagan llorar y darle las gracias a dios por haberte dado papilas gustativas pero te puede salvar de un apuro en mas de una ocasión donde no tengas tiempo para cocinar. Los platos son variados y sanos y para ser comida envasada está bastante bien.;2024-02-24T19:21:47Z;CcXCzFAn1wg
Mmm eso es como hacer review de la comida de tú madre;2024-02-24T17:44:44Z;CcXCzFAn1wg
la cara de ibai todo el video es un chiste poetico.  sisi todo buenisimo;2024-02-23T18:49:20Z;CcXCzFAn1wg
masones;2024-02-23T09:35:42Z;CcXCzFAn1wg
Ibai subió unos cuantos kilos no?;2024-03-05T09:23:14Z;m15GSAb-GRk
Es increíble como sigo escuchando a Michael Jackson en todos lados, en competencias de freestyle, en videos, en la tele, en Instagram. Es el artista musical más exitoso de toda la historia y el más trascendental de toda la historia. No escucho a nadie hablar de los Beatles o de Elvis, pero siempre escucho a alguien hablar del verdadero dios de la música. Michael Jackson y cuando salga su película, va a subir por los cielos;2024-02-26T14:48:16Z;m15GSAb-GRk
"Eladio cuando le hacen un palo con IA😁
Badbunny cuando le hacen un palo con IA😭😭";2024-02-22T23:28:49Z;m15GSAb-GRk
Wey esque todos tubimos la primera chamba 😅😂❤ es nostalgico recordarlo y desie, mi primera chamba 😎🍆🥵🧐;2024-02-22T21:53:42Z;m15GSAb-GRk
Se compara con thriller, que aweonao 😂;2024-02-22T12:32:13Z;m15GSAb-GRk
Míralo, riéndose de una canción que le hicieron como un animal. No como el señorito Bad Bunny que empieza a llorar;2024-02-20T18:57:57Z;m15GSAb-GRk
Ibai no vales para nada no entiendo como  la gente de puede ver 🤷;2024-02-20T12:05:48Z;m15GSAb-GRk
Todo son bendiciones y eladio lo sabe;2024-02-20T05:52:21Z;m15GSAb-GRk
Aprende Benito;2024-02-20T01:48:16Z;m15GSAb-GRk
Que grande, mientras otro se enojan y dicen que no vayan a sus conciertos porque la IA le pego justo en el Ego;2024-02-19T17:33:32Z;m15GSAb-GRk
Cae bien el tio. Más majo que las pesetas;2024-02-19T09:37:48Z;m15GSAb-GRk
"Bad Bunny: ""Mi disco pega menos que NostalgIA, los que les gusta esa cancion no son mis amigooos😭😭""
Eladio Carreo: ""Mi primera chambaaAAaA""";2024-02-18T10:49:48Z;m15GSAb-GRk
❤;2024-02-17T17:18:59Z;m15GSAb-GRk
No sé quién es y me disgustaba bastante el meme, pero lo recibió bastante bien, de forma bastante madura la verdad, es que al final es un meme, hay dos opciones, reirte de eso o simplemente no prestarle atención, porque al final es entretenimiento gratuito creado por la comumidad, nadie gana dinero acosta de él o alguien más;2024-02-16T21:06:09Z;m15GSAb-GRk
😂😂😂;2024-02-16T14:26:54Z;m15GSAb-GRk
Solo para meme, para eso sirve;2024-02-16T12:14:17Z;m15GSAb-GRk
Ibai mandame un ❤;2024-02-16T00:33:53Z;m15GSAb-GRk
Ni siquiera sabía que era la voz de él 😮😮😮;2024-02-15T02:54:41Z;m15GSAb-GRk
"Ibai 🔝
👇🎵Primera chamba 🎵";2024-02-14T22:27:40Z;m15GSAb-GRk
Y pique;2024-02-14T21:26:56Z;m15GSAb-GRk
Un día con auron;2024-03-05T18:12:03Z;4x_UYrEPbO8
comer comer comer, prender la camara y jugar cosas de niños comer  comer comer;2024-03-04T23:54:25Z;4x_UYrEPbO8
Poco se habla que ibai esta en chorts☠️☠️;2024-03-04T20:29:23Z;4x_UYrEPbO8
9 de la mañana día XD yo me levanto a las 6am y me duermo 12 am;2024-03-04T04:24:39Z;4x_UYrEPbO8
29 de noviembre de 2024 chavales;2024-03-03T20:07:15Z;4x_UYrEPbO8
Buen video;2024-03-02T16:55:51Z;4x_UYrEPbO8
Dejad medio millon de likes... y sabemos que esta siendo humilde!!!;2024-03-02T13:16:00Z;4x_UYrEPbO8
Se te nota k haces deporte cada dia eee panzetilla😘;2024-03-01T20:43:18Z;4x_UYrEPbO8
Faltó el gym deeea;2024-02-29T20:04:57Z;4x_UYrEPbO8
Que empresario es ibai wow;2024-02-29T17:02:46Z;4x_UYrEPbO8
